timestamp,duration,memory
1872968,30,150
1872990,30,150
1873040,30,150
1873068,49,150
1873846,49,150
1873933,49,150
1874198,812,177
1874259,30,150
1874310,30,150
1874444,49,150
1874508,30,150
1874612,49,150
1874690,819,175
1874866,30,150
1875431,30,150
1875849,262,137
1875962,10,147
1875966,30,150
1876207,30,150
1876240,30,150
1876268,49,150
1876882,49,150
1876922,30,150
1876930,49,150
1877087,30,150
1877135,30,150
1877227,49,150
1877254,30,150
1877388,30,150
1877549,30,150
1877579,30,150
1877653,30,150
1877683,49,150
1877973,30,150
1878483,30,150
1878924,49,150
1878962,30,150
1879001,49,150
1879047,49,150
1879335,49,150
1879399,49,150
1879735,30,150
1879740,49,150
1880274,93,203
1880298,49,150
1880468,30,150
1880596,49,150
1880680,49,150
1881057,49,150
1881398,49,150
1881428,30,150
1882241,49,150
1882520,30,150
1882627,49,150
1882673,49,150
1882755,49,150
1882769,49,150
1882963,49,150
1883024,864,137
1883037,49,150
1883049,49,150
1883181,49,150
1883409,49,150
1883634,49,150
1883643,30,150
1883756,30,150
1883783,30,150
1884010,30,150
1884106,30,150
1884354,30,150
1884450,49,150
1884715,93,203
1885017,49,150
1885054,49,150
1885329,30,150
1885424,49,150
1885792,49,150
1885877,49,150
1886108,49,150
1886266,49,150
1886276,30,150
1886299,30,150
1886597,49,150
1886610,30,150
1886664,30,150
1886696,30,150
1887005,49,150
1887041,49,150
1887136,93,203
1887208,30,150
1887449,30,150
1887849,49,150
1888118,49,150
1888164,49,150
1888213,30,150
1888541,11,106
1888620,49,150
1889075,30,150
1889199,30,150
1889548,30,150
1889563,30,150
1889654,49,150
1889820,30,150
1889866,30,150
1890589,30,150
1890612,30,150
1890910,30,150
1890964,49,150
1891147,1900,375
1891249,30,150
1891613,49,150
1891663,258,203
1891761,30,150
1892027,30,150
1892178,30,150
1892273,30,150
1892560,30,150
1892605,30,150
1892696,30,150
1892969,49,150
1893099,49,150
1893141,49,150
1893360,924,179
1893419,30,150
1893476,49,150
1893535,49,150
1893698,10,147
1893742,49,150
1893753,30,150
1893770,30,150
1893806,93,203
1894139,49,150
1894319,49,150
1894588,30,150
1894630,30,150
1894701,30,150
1894715,4167,375
1894903,30,150
1894997,49,150
1895043,49,150
1895125,796,375
1895383,30,150
1895580,30,150
1895872,49,150
1896036,30,150
1896079,30,150
1896174,49,150
1896197,30,150
1896205,49,150
1896592,49,150
1896670,49,150
1896833,10,147
1896982,49,150
1897139,30,150
1897186,30,150
1897274,10,147
1897444,49,150
1897663,49,150
1897768,49,150
1897886,30,150
1897960,30,150
1898236,30,150
1898244,30,150
1898289,49,150
1898471,10,147
1898711,93,203
1898734,7373,375
1899069,49,150
1899100,30,150
1899336,30,150
1899366,30,150
1899421,30,150
1899655,10,147
1899868,30,150
1900112,10,147
1900413,49,150
1900523,49,150
1900916,49,150
1901001,819,181
1901011,49,150
1901130,49,150
1901167,30,150
1901433,30,150
1901865,49,150
1901997,49,150
1902148,30,150
1902151,924,179
1902202,586,137
1902357,49,150
1902522,30,150
1902776,30,150
1902828,49,150
1903005,49,150
1903055,30,150
1903065,10,147
1903267,49,150
1903675,93,203
1903811,49,150
1903834,10,147
1904135,30,150
1904753,30,150
1904995,30,150
1905151,49,150
1905259,30,150
1905277,30,150
1905717,49,150
1905901,49,150
1906657,30,150
1906701,49,150
1906720,10,147
1906768,30,150
1906935,49,150
1907121,49,150
1907572,49,150
1907656,30,150
1908153,6,147
1908214,49,150
1908357,49,150
1908510,30,150
1908595,30,150
1908664,30,150
1908808,49,150
1909326,30,150
1909441,14,113
1909478,49,150
1910037,49,150
1910247,835,128
1910438,30,150
1910648,49,150
1910935,30,150
1911046,30,150
1911187,841,176
1911369,49,150
1911606,30,150
1911622,30,150
1911665,30,150
1911876,30,150
1911946,49,150
1911969,30,150
1912081,831,178
1912112,30,150
1912525,49,150
1912638,120,95
1912769,49,150
1913224,49,150
1913280,49,150
1913325,49,150
1913509,49,150
1913526,49,150
1913602,49,150
1913736,30,150
1914287,49,150
1914607,49,150
1914800,30,150
1915105,30,150
1915194,30,150
1915541,30,150
1915777,30,150
1915793,49,150
1915840,10,147
1915928,49,150
1915998,49,150
1916036,30,150
1916051,30,150
1916514,49,150
1916603,49,150
1916655,49,150
1917070,49,150
1917101,30,150
1917167,49,150
1917355,30,150
1917656,49,150
1917696,93,203
1917834,49,150
1917862,30,150
1918017,49,150
1918045,49,150
1918311,49,150
1918452,30,150
1918934,49,150
1919023,49,150
1919229,49,150
1919268,30,150
1919344,10,147
1919362,49,150
1919372,30,150
1919685,30,150
1920035,49,150
1920079,30,150
1920141,49,150
1920625,30,150
1920671,49,150
1920782,30,150
1921172,894,177
1921563,49,150
1921730,10,147
1921937,49,150
1922014,30,150
1922016,30,150
1922205,30,150
1922276,30,150
1922280,49,150
1922637,30,150
1922871,30,150
1922929,49,150
1923405,49,150
1923542,30,150
1923558,30,150
1923586,30,150
1923595,49,150
1923673,49,150
1923696,30,150
1923705,30,150
1923955,30,150
1924190,30,150
1924288,49,150
1924322,30,150
1924401,30,150
1924548,30,150
1924591,49,150
1924877,30,150
1924927,30,150
1924938,49,150
1924971,49,150
1924977,49,150
1925238,49,150
1925350,30,150
1925582,30,150
1926020,30,150
1926086,49,150
1926163,93,203
1926237,49,150
1926359,49,150
1926383,30,150
1926391,30,150
1926532,30,150
1926844,30,150
1926931,30,150
1926986,30,150
1927067,49,150
1927175,93,203
1927221,30,150
1927286,30,150
1927625,49,150
1927870,30,150
1928077,49,150
1928098,49,150
1928136,49,150
1928175,49,150
1928323,10,147
1928454,49,150
1928528,30,150
1928561,651,137
1928846,49,150
1928891,49,150
1929293,796,375
1929577,93,203
1929688,13,109
1929765,49,150
1929989,49,150
1930076,49,150
1930317,49,150
1930696,30,150
1930972,49,150
1931027,49,150
1931239,49,150
1931248,49,150
1931310,819,181
1931497,49,150
1931649,30,150
1931692,30,150
1931871,919,185
1932564,49,150
1932609,30,150
1932682,30,150
1932705,49,150
1932805,49,150
1933187,49,150
1933277,30,150
1934345,30,150
1934556,30,150
1934672,30,150
1934700,49,150
1934926,49,150
1935007,49,150
1935016,49,150
1935425,819,175
1935636,30,150
1935680,49,150
1935838,49,150
1935881,49,150
1935932,49,150
1936124,49,150
1936156,49,150
1936418,49,150
1936448,30,150
1936792,49,150
1937016,49,150
1937027,30,150
1937094,851,179
1937162,30,150
1937220,49,150
1937289,49,150
1937333,49,150
1937495,30,150
1937773,49,150
1937873,49,150
1938140,49,150
1938291,30,150
1938494,30,150
1938572,49,150
1938697,30,150
1938809,30,150
1938811,30,150
1938823,49,150
1938969,30,150
1939009,49,150
1939417,30,150
1939809,49,150
1940010,30,150
1940115,49,150
1940211,30,150
1940298,30,150
1940665,93,203
1940989,49,150
1941415,30,150
1941758,30,150
1941775,841,176
1941863,812,177
1942415,49,150
1942669,49,150
1943102,49,150
1943106,49,150
1943214,30,150
1943222,49,150
1943222,859,174
1943356,30,150
1943708,49,150
1943966,49,150
1944289,30,150
1944568,49,150
1944885,49,150
1945067,30,150
1945164,49,150
1945304,30,150
1945358,49,150
1945419,49,150
1945955,30,150
1946226,49,150
1946659,49,150
1946702,30,150
1946894,49,150
1947104,30,150
1947172,49,150
1947190,10,147
1947203,30,150
1947289,49,150
1947304,49,150
1948231,120,95
1948606,10,147
1948706,1900,375
1948760,10,147
1949110,49,150
1949133,49,150
1949323,30,150
1949371,30,150
1949391,30,150
1949442,30,150
1949482,49,150
1949510,49,150
1949670,30,150
1949690,49,150
1949912,49,150
1950027,49,150
1950096,30,150
1950221,30,150
1950237,30,150
1950367,30,150
1950407,30,150
1950465,49,150
1950476,10,147
1950522,49,150
1950523,49,150
1950787,6,147
1950883,30,150
1951170,49,150
1951251,30,150
1951289,30,150
1951518,49,150
1951899,30,150
1951938,30,150
1952105,49,150
1952267,30,150
1952886,49,150
1952896,49,150
1953126,30,150
1953374,49,150
1953379,30,150
1953784,30,150
1954306,10,147
1954384,30,150
1954498,30,150
1954529,30,150
1955129,30,150
1955191,56,203
1955268,835,128
1955447,49,150
1955518,4167,375
1955692,30,150
1955829,49,150
1955848,49,150
1955872,30,150
1955918,30,150
1956042,10,147
1956378,30,150
1956437,30,150
1956561,49,150
1956887,30,150
1957011,49,150
1957047,49,150
1957056,30,150
1957306,30,150
1957967,49,150
1958184,30,150
1958473,10,147
1958688,5,127
1958865,49,150
1958905,30,150
1959045,30,150
1959618,49,150
1959645,49,150
1959828,30,150
1959974,49,150
1960054,30,150
1960270,93,203
1960729,49,150
1960856,30,150
1960900,30,150
1961001,49,150
1961058,7373,375
1961137,49,150
1961336,30,150
1961443,49,150
1961776,49,150
1961789,93,203
1962120,30,150
1962155,30,150
1962679,30,150
1962789,30,150
1962882,30,150
1962935,49,150
1963102,49,150
1963237,49,150
1963312,30,150
1963441,49,150
1963600,49,150
1963701,30,150
1963750,30,150
1963778,30,150
1964118,49,150
1964308,30,150
1964446,30,150
1964579,30,150
1964945,30,150
1965096,30,150
1965130,30,150
1965161,30,150
1965219,49,150
1965272,49,150
1965301,49,150
1965526,49,150
1965527,49,150
1965833,49,150
1966207,30,150
1966269,49,150
1966351,30,150
1966564,30,150
1966632,10,147
1966912,30,150
1966915,49,150
1966963,30,150
1966990,49,150
1967156,49,150
1967365,49,150
1967590,49,150
1967625,49,150
1967961,30,150
1968032,30,150
1968047,49,150
1968221,49,150
1968383,49,150
1968424,49,150
1968508,30,150
1968554,93,203
1968554,49,150
1968705,49,150
1968727,30,150
1968729,7373,375
1968916,30,150
1968980,30,150
1969043,49,150
1969207,49,150
1969294,30,150
1969355,874,187
1969667,49,150
1969674,30,150
1969686,30,150
1969803,30,150
1969823,49,150
1969980,49,150
1970054,30,150
1970059,30,150
1970074,49,150
1970204,30,150
1970247,30,150
1970278,30,150
1970552,49,150
1970580,10,147
1971068,49,150
1971309,49,150
1971481,49,150
1971661,49,150
1971700,30,150
1971877,30,150
1972059,49,150
1972419,49,150
1972733,49,150
1972797,30,150
1972897,30,150
1973492,49,150
1973731,30,150
1973759,49,150
1974140,30,150
1974283,30,150
1974305,30,150
1974354,30,150
1974484,49,150
1974718,879,185
1974954,30,150
1975459,30,150
1975547,30,150
1975647,30,150
1975859,30,150
1975909,30,150
1976071,49,150
1976077,49,150
1976118,10,147
1976203,30,150
1976509,30,150
1976543,49,150
1976671,30,150
1977111,49,150
1977443,49,150
1977479,30,150
1977683,30,150
1977868,49,150
1977898,49,150
1977903,49,150
1978181,30,150
1978364,30,150
1978433,30,150
1978722,49,150
1978750,30,150
1978837,93,203
1978862,49,150
1978870,49,150
1979031,30,150
1979089,49,150
1979148,30,150
1979186,30,150
1979261,30,150
1979541,30,150
1979579,49,150
1979910,919,185
1980001,30,150
1980273,49,150
1980275,30,150
1980311,30,150
1980333,30,150
1980746,796,375
1981101,49,150
1981171,30,150
1981219,49,150
1981514,30,150
1981709,93,203
1981746,49,150
1981818,49,150
1982098,30,150
1982601,49,150
1982628,30,150
1982871,30,150
1982919,30,150
1983054,49,150
1983110,49,150
1983335,49,150
1983486,30,150
1983781,49,150
1983812,859,174
1983875,30,150
1983882,30,150
1984046,49,150
1984088,49,150
1984182,879,185
1984434,30,150
1984585,49,150
1984685,49,150
1984809,49,150
1985026,30,150
1985141,49,150
1985370,49,150
1985393,49,150
1985531,49,150
1985533,49,150
1985703,30,150
1986009,30,150
1986150,30,150
1986303,49,150
1986453,30,150
1986713,49,150
1986739,30,150
1986768,30,150
1986888,30,150
1987010,10,147
1987070,93,203
1987079,49,150
1987090,49,150
1987323,49,150
1987408,49,150
1987569,49,150
1987697,49,150
1987787,30,150
1988295,30,150
1988487,30,150
1988500,30,150
1988579,30,150
1988905,30,150
1989100,49,150
1989149,30,150
1989219,49,150
1989300,4167,375
1989311,30,150
1989417,49,150
1989472,30,150
1989753,30,150
1989814,30,150
1989857,30,150
1989888,49,150
1989902,30,150
1990245,6,147
1990382,93,203
1990427,30,150
1990708,49,150
1991248,49,150
1991492,49,150
1991657,49,150
1991803,851,179
1991885,49,150
1992734,49,150
1992866,49,150
1992889,30,150
1992954,10,147
1993178,30,150
1993346,49,150
1993519,30,150
1993659,30,150
1993738,30,150
1993961,30,150
1994026,30,150
1994292,49,150
1994387,10,147
1994578,49,150
1994614,49,150
1994829,49,150
1995024,30,150
1995139,10,147
1995148,30,150
1995329,49,150
1995681,30,150
1995856,30,150
1996084,93,203
1996293,49,150
1996296,49,150
1996475,49,150
1996788,49,150
1997234,49,150
1997400,30,150
1997578,30,150
1997701,30,150
1998120,93,203
1998137,30,150
1998186,30,150
1998200,49,150
1998396,49,150
1998537,49,150
1998565,49,150
1998576,49,150
1998709,30,150
1998791,49,150
1999058,30,150
1999229,1900,375
1999268,30,150
1999292,49,150
1999328,30,150
1999402,49,150
1999573,30,150
1999579,30,150
1999681,49,150
2000223,49,150
2000232,30,150
2000789,49,150
2001172,30,150
2001200,49,150
2001232,924,179
2001238,49,150
2001407,30,150
2001536,10,147
2001537,49,150
2001622,49,150
2001743,30,150
2001844,49,150
2002037,49,150
2002163,49,150
2002201,30,150
2002204,30,150
2002245,30,150
2002444,30,150
2002576,30,150
2002680,49,150
2003095,30,150
2003281,30,150
2003351,30,150
2003674,49,150
2003694,49,150
2004007,924,179
2004057,49,150
2004320,49,150
2004354,30,150
2004503,49,150
2004511,30,150
2004575,49,150
2004628,30,150
2004680,49,150
2004746,30,150
2004761,49,150
2004870,30,150
2004935,30,150
2005095,49,150
2005345,49,150
2005357,49,150
2005591,49,150
2005678,30,150
2005728,30,150
2006178,49,150
2006208,49,150
2006220,30,150
2006311,49,150
2006687,49,150
2007877,831,178
2007939,49,150
2008108,10,147
2008172,49,150
2008709,49,150
2008876,30,150
2009061,30,150
2009124,30,150
2009194,835,128
2009240,30,150
2009753,30,150
2010242,49,150
2010662,93,203
2010728,30,150
2011187,30,150
2011263,49,150
2011356,812,177
2011412,30,150
2011459,10,147
2012039,819,181
